filepath,label
rep_features\train\Negatives\mfcc_noise_1105_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1105_vol.npy,0
rep_features\train\Negatives\mfcc_noise_613_orig.npy,0
rep_features\train\Negatives\mfcc_noise_613_slow.npy,0
rep_features\train\Negatives\mfcc_noise_613_fast.npy,0
rep_features\train\Negatives\mfcc_noise_613_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_613_vol.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (6)_orig.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (6)_slow.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (6)_fast.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (6)_pitch.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (6)_vol.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_3 (4)_orig.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_3 (4)_slow.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_3 (4)_fast.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_3 (4)_pitch.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_3 (4)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1613_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1613_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1613_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1613_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1613_vol.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_1 (13)_orig.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_1 (13)_slow.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_1 (13)_fast.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_1 (13)_pitch.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_1 (13)_vol.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_1 (21)_orig.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_1 (21)_slow.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_1 (21)_fast.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_1 (21)_pitch.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_1 (21)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_623_orig.npy,0
rep_features\train\Negatives\mfcc_noise_623_slow.npy,0
rep_features\train\Negatives\mfcc_noise_623_fast.npy,0
rep_features\train\Negatives\mfcc_noise_623_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_623_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1301_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1301_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1301_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1301_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1301_vol.npy,0
rep_features\train\Negatives\mfcc_f4386675_nohash_0_orig.npy,0
rep_features\train\Negatives\mfcc_f4386675_nohash_0_slow.npy,0
rep_features\train\Negatives\mfcc_f4386675_nohash_0_fast.npy,0
rep_features\train\Negatives\mfcc_f4386675_nohash_0_pitch.npy,0
rep_features\train\Negatives\mfcc_f4386675_nohash_0_vol.npy,0
rep_features\train\Negatives\mfcc_f9f9751d_nohash_2_orig.npy,0
rep_features\train\Negatives\mfcc_f9f9751d_nohash_2_slow.npy,0
rep_features\train\Negatives\mfcc_f9f9751d_nohash_2_fast.npy,0
rep_features\train\Negatives\mfcc_f9f9751d_nohash_2_pitch.npy,0
rep_features\train\Negatives\mfcc_f9f9751d_nohash_2_vol.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_4_orig.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_4_slow.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_4_fast.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_4_pitch.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_4_vol.npy,0
rep_features\train\Negatives\mfcc_e9b61425_nohash_0_orig.npy,0
rep_features\train\Negatives\mfcc_e9b61425_nohash_0_slow.npy,0
rep_features\train\Negatives\mfcc_e9b61425_nohash_0_fast.npy,0
rep_features\train\Negatives\mfcc_e9b61425_nohash_0_pitch.npy,0
rep_features\train\Negatives\mfcc_e9b61425_nohash_0_vol.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (9)_orig.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (9)_slow.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (9)_fast.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (9)_pitch.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (9)_vol.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_3 (16)_orig.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_3 (16)_slow.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_3 (16)_fast.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_3 (16)_pitch.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_3 (16)_vol.npy,0
rep_features\train\Negatives\mfcc_fe1916ba_nohash_0 (17)_orig.npy,0
rep_features\train\Negatives\mfcc_fe1916ba_nohash_0 (17)_slow.npy,0
rep_features\train\Negatives\mfcc_fe1916ba_nohash_0 (17)_fast.npy,0
rep_features\train\Negatives\mfcc_fe1916ba_nohash_0 (17)_pitch.npy,0
rep_features\train\Negatives\mfcc_fe1916ba_nohash_0 (17)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_996_orig.npy,0
rep_features\train\Negatives\mfcc_noise_996_slow.npy,0
rep_features\train\Negatives\mfcc_noise_996_fast.npy,0
rep_features\train\Negatives\mfcc_noise_996_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_996_vol.npy,0
rep_features\train\Negatives\mfcc_fd5ccd39_nohash_0 (28)_orig.npy,0
rep_features\train\Negatives\mfcc_fd5ccd39_nohash_0 (28)_slow.npy,0
rep_features\train\Negatives\mfcc_fd5ccd39_nohash_0 (28)_fast.npy,0
rep_features\train\Negatives\mfcc_fd5ccd39_nohash_0 (28)_pitch.npy,0
rep_features\train\Negatives\mfcc_fd5ccd39_nohash_0 (28)_vol.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (4)_orig.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (4)_slow.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (4)_fast.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (4)_pitch.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (4)_vol.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_1 (9)_orig.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_1 (9)_slow.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_1 (9)_fast.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_1 (9)_pitch.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_1 (9)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_569_orig.npy,0
rep_features\train\Negatives\mfcc_noise_569_slow.npy,0
rep_features\train\Negatives\mfcc_noise_569_fast.npy,0
rep_features\train\Negatives\mfcc_noise_569_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_569_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2068_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2068_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2068_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2068_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2068_vol.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_3 (12)_orig.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_3 (12)_slow.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_3 (12)_fast.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_3 (12)_pitch.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_3 (12)_vol.npy,0
rep_features\train\Negatives\mfcc_ffa76c4a_nohash_0 (5)_orig.npy,0
rep_features\train\Negatives\mfcc_ffa76c4a_nohash_0 (5)_slow.npy,0
rep_features\train\Negatives\mfcc_ffa76c4a_nohash_0 (5)_fast.npy,0
rep_features\train\Negatives\mfcc_ffa76c4a_nohash_0 (5)_pitch.npy,0
rep_features\train\Negatives\mfcc_ffa76c4a_nohash_0 (5)_vol.npy,0
rep_features\train\Negatives\mfcc_fb01a182_nohash_0 (13)_orig.npy,0
rep_features\train\Negatives\mfcc_fb01a182_nohash_0 (13)_slow.npy,0
rep_features\train\Negatives\mfcc_fb01a182_nohash_0 (13)_fast.npy,0
rep_features\train\Negatives\mfcc_fb01a182_nohash_0 (13)_pitch.npy,0
rep_features\train\Negatives\mfcc_fb01a182_nohash_0 (13)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_488_orig.npy,0
rep_features\train\Negatives\mfcc_noise_488_slow.npy,0
rep_features\train\Negatives\mfcc_noise_488_fast.npy,0
rep_features\train\Negatives\mfcc_noise_488_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_488_vol.npy,0
rep_features\train\Negatives\mfcc_f9af0887_nohash_0 (20)_orig.npy,0
rep_features\train\Negatives\mfcc_f9af0887_nohash_0 (20)_slow.npy,0
rep_features\train\Negatives\mfcc_f9af0887_nohash_0 (20)_fast.npy,0
rep_features\train\Negatives\mfcc_f9af0887_nohash_0 (20)_pitch.npy,0
rep_features\train\Negatives\mfcc_f9af0887_nohash_0 (20)_vol.npy,0
rep_features\train\Negatives\mfcc_ff63ab0b_nohash_0 (4)_orig.npy,0
rep_features\train\Negatives\mfcc_ff63ab0b_nohash_0 (4)_slow.npy,0
rep_features\train\Negatives\mfcc_ff63ab0b_nohash_0 (4)_fast.npy,0
rep_features\train\Negatives\mfcc_ff63ab0b_nohash_0 (4)_pitch.npy,0
rep_features\train\Negatives\mfcc_ff63ab0b_nohash_0 (4)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1469_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1469_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1469_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1469_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1469_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2166_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2166_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2166_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2166_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2166_vol.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_4_orig.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_4_slow.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_4_fast.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_4_pitch.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_4_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2622_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2622_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2622_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2622_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2622_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2566_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2566_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2566_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2566_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2566_vol.npy,0
rep_features\train\Negatives\mfcc_noise_237_orig.npy,0
rep_features\train\Negatives\mfcc_noise_237_slow.npy,0
rep_features\train\Negatives\mfcc_noise_237_fast.npy,0
rep_features\train\Negatives\mfcc_noise_237_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_237_vol.npy,0
rep_features\train\Negatives\mfcc_fc94edb0_nohash_1_orig.npy,0
rep_features\train\Negatives\mfcc_fc94edb0_nohash_1_slow.npy,0
rep_features\train\Negatives\mfcc_fc94edb0_nohash_1_fast.npy,0
rep_features\train\Negatives\mfcc_fc94edb0_nohash_1_pitch.npy,0
rep_features\train\Negatives\mfcc_fc94edb0_nohash_1_vol.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (22)_orig.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (22)_slow.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (22)_fast.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (22)_pitch.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_1 (22)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1827_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1827_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1827_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1827_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1827_vol.npy,0
rep_features\train\Negatives\mfcc_f5733968_nohash_0 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_f5733968_nohash_0 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_f5733968_nohash_0 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_f5733968_nohash_0 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_f5733968_nohash_0 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_ece1a95a_nohash_0 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_ece1a95a_nohash_0 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_ece1a95a_nohash_0 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_ece1a95a_nohash_0 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_ece1a95a_nohash_0 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2458_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2458_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2458_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2458_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2458_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2523_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2523_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2523_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2523_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2523_vol.npy,0
rep_features\train\Negatives\mfcc_fc28c8d8_nohash_3_orig.npy,0
rep_features\train\Negatives\mfcc_fc28c8d8_nohash_3_slow.npy,0
rep_features\train\Negatives\mfcc_fc28c8d8_nohash_3_fast.npy,0
rep_features\train\Negatives\mfcc_fc28c8d8_nohash_3_pitch.npy,0
rep_features\train\Negatives\mfcc_fc28c8d8_nohash_3_vol.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (5)_orig.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (5)_slow.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (5)_fast.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (5)_pitch.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (5)_vol.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (22)_orig.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (22)_slow.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (22)_fast.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (22)_pitch.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (22)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_53_orig.npy,0
rep_features\train\Negatives\mfcc_noise_53_slow.npy,0
rep_features\train\Negatives\mfcc_noise_53_fast.npy,0
rep_features\train\Negatives\mfcc_noise_53_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_53_vol.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_0 (21)_orig.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_0 (21)_slow.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_0 (21)_fast.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_0 (21)_pitch.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_0 (21)_vol.npy,0
rep_features\train\Negatives\mfcc_f575faf3_nohash_3 (5)_orig.npy,0
rep_features\train\Negatives\mfcc_f575faf3_nohash_3 (5)_slow.npy,0
rep_features\train\Negatives\mfcc_f575faf3_nohash_3 (5)_fast.npy,0
rep_features\train\Negatives\mfcc_f575faf3_nohash_3 (5)_pitch.npy,0
rep_features\train\Negatives\mfcc_f575faf3_nohash_3 (5)_vol.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_3 (7)_orig.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_3 (7)_slow.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_3 (7)_fast.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_3 (7)_pitch.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_3 (7)_vol.npy,0
rep_features\train\Negatives\mfcc_fde2dee7_nohash_1 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_fde2dee7_nohash_1 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_fde2dee7_nohash_1 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_fde2dee7_nohash_1 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_fde2dee7_nohash_1 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1486_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1486_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1486_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1486_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1486_vol.npy,0
rep_features\train\Negatives\mfcc_fa7895de_nohash_1 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_fa7895de_nohash_1 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_fa7895de_nohash_1 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_fa7895de_nohash_1 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_fa7895de_nohash_1 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_fb01a182_nohash_0 (4)_orig.npy,0
rep_features\train\Negatives\mfcc_fb01a182_nohash_0 (4)_slow.npy,0
rep_features\train\Negatives\mfcc_fb01a182_nohash_0 (4)_fast.npy,0
rep_features\train\Negatives\mfcc_fb01a182_nohash_0 (4)_pitch.npy,0
rep_features\train\Negatives\mfcc_fb01a182_nohash_0 (4)_vol.npy,0
rep_features\train\Negatives\mfcc_f30285c8_nohash_1_orig.npy,0
rep_features\train\Negatives\mfcc_f30285c8_nohash_1_slow.npy,0
rep_features\train\Negatives\mfcc_f30285c8_nohash_1_fast.npy,0
rep_features\train\Negatives\mfcc_f30285c8_nohash_1_pitch.npy,0
rep_features\train\Negatives\mfcc_f30285c8_nohash_1_vol.npy,0
rep_features\train\Negatives\mfcc_f5626af6_nohash_0 (5)_orig.npy,0
rep_features\train\Negatives\mfcc_f5626af6_nohash_0 (5)_slow.npy,0
rep_features\train\Negatives\mfcc_f5626af6_nohash_0 (5)_fast.npy,0
rep_features\train\Negatives\mfcc_f5626af6_nohash_0 (5)_pitch.npy,0
rep_features\train\Negatives\mfcc_f5626af6_nohash_0 (5)_vol.npy,0
rep_features\train\Negatives\mfcc_f4cae173_nohash_1 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_f4cae173_nohash_1 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_f4cae173_nohash_1 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_f4cae173_nohash_1 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_f4cae173_nohash_1 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_ff4ed4f3_nohash_4 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_ff4ed4f3_nohash_4 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_ff4ed4f3_nohash_4 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_ff4ed4f3_nohash_4 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_ff4ed4f3_nohash_4 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2359_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2359_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2359_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2359_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2359_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2140_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2140_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2140_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2140_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2140_vol.npy,0
rep_features\train\Negatives\mfcc_fda46b78_nohash_1 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_fda46b78_nohash_1 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_fda46b78_nohash_1 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_fda46b78_nohash_1 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_fda46b78_nohash_1 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_fb8c31a9_nohash_5_orig.npy,0
rep_features\train\Negatives\mfcc_fb8c31a9_nohash_5_slow.npy,0
rep_features\train\Negatives\mfcc_fb8c31a9_nohash_5_fast.npy,0
rep_features\train\Negatives\mfcc_fb8c31a9_nohash_5_pitch.npy,0
rep_features\train\Negatives\mfcc_fb8c31a9_nohash_5_vol.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_0 (9)_orig.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_0 (9)_slow.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_0 (9)_fast.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_0 (9)_pitch.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_0 (9)_vol.npy,0
rep_features\train\Negatives\mfcc_fad7a69a_nohash_0 (17)_orig.npy,0
rep_features\train\Negatives\mfcc_fad7a69a_nohash_0 (17)_slow.npy,0
rep_features\train\Negatives\mfcc_fad7a69a_nohash_0 (17)_fast.npy,0
rep_features\train\Negatives\mfcc_fad7a69a_nohash_0 (17)_pitch.npy,0
rep_features\train\Negatives\mfcc_fad7a69a_nohash_0 (17)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2046_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2046_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2046_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2046_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2046_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2554_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2554_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2554_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2554_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2554_vol.npy,0
rep_features\train\Negatives\mfcc_noise_562_orig.npy,0
rep_features\train\Negatives\mfcc_noise_562_slow.npy,0
rep_features\train\Negatives\mfcc_noise_562_fast.npy,0
rep_features\train\Negatives\mfcc_noise_562_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_562_vol.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_2 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_2 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_2 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_2 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_2 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_3 (9)_orig.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_3 (9)_slow.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_3 (9)_fast.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_3 (9)_pitch.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_3 (9)_vol.npy,0
rep_features\train\Negatives\mfcc_fe11e258_nohash_1 (5)_orig.npy,0
rep_features\train\Negatives\mfcc_fe11e258_nohash_1 (5)_slow.npy,0
rep_features\train\Negatives\mfcc_fe11e258_nohash_1 (5)_fast.npy,0
rep_features\train\Negatives\mfcc_fe11e258_nohash_1 (5)_pitch.npy,0
rep_features\train\Negatives\mfcc_fe11e258_nohash_1 (5)_vol.npy,0
rep_features\train\Negatives\mfcc_fe31cb13_nohash_0_orig.npy,0
rep_features\train\Negatives\mfcc_fe31cb13_nohash_0_slow.npy,0
rep_features\train\Negatives\mfcc_fe31cb13_nohash_0_fast.npy,0
rep_features\train\Negatives\mfcc_fe31cb13_nohash_0_pitch.npy,0
rep_features\train\Negatives\mfcc_fe31cb13_nohash_0_vol.npy,0
rep_features\train\Negatives\mfcc_ef77b778_nohash_2_orig.npy,0
rep_features\train\Negatives\mfcc_ef77b778_nohash_2_slow.npy,0
rep_features\train\Negatives\mfcc_ef77b778_nohash_2_fast.npy,0
rep_features\train\Negatives\mfcc_ef77b778_nohash_2_pitch.npy,0
rep_features\train\Negatives\mfcc_ef77b778_nohash_2_vol.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (15)_orig.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (15)_slow.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (15)_fast.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (15)_pitch.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (15)_vol.npy,0
rep_features\train\Negatives\mfcc_ee4a907f_nohash_1_orig.npy,0
rep_features\train\Negatives\mfcc_ee4a907f_nohash_1_slow.npy,0
rep_features\train\Negatives\mfcc_ee4a907f_nohash_1_fast.npy,0
rep_features\train\Negatives\mfcc_ee4a907f_nohash_1_pitch.npy,0
rep_features\train\Negatives\mfcc_ee4a907f_nohash_1_vol.npy,0
rep_features\train\Negatives\mfcc_noise_331_orig.npy,0
rep_features\train\Negatives\mfcc_noise_331_slow.npy,0
rep_features\train\Negatives\mfcc_noise_331_fast.npy,0
rep_features\train\Negatives\mfcc_noise_331_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_331_vol.npy,0
rep_features\train\Negatives\mfcc_fb495c43_nohash_0 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_fb495c43_nohash_0 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_fb495c43_nohash_0 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_fb495c43_nohash_0 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_fb495c43_nohash_0 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2572_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2572_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2572_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2572_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2572_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2195_orig.npy,0
